frame,DetObj#,x,y,z,v,snr,noise
68,2,-0.5140004754066467,0.2397679090499878,0.0,0.0,180,719
68,3,-0.19087551534175873,1.2065989971160889,0.0,0.0,173,629
68,4,-0.6598839163780212,1.802680492401123,0.0,0.0,450,636
68,5,-0.5767167210578918,1.9677770137786865,0.0,0.0,386,698
69,0,-0.5317246317863464,0.1973678022623062,0.0,0.0,190,700
69,1,-0.6598839163780212,1.802680492401123,0.0,0.0,477,627
69,2,-0.44855743646621704,2.0008859634399414,0.0,0.0,418,696
69,3,-0.49082276225090027,3.1026833057403564,0.0,0.0,191,831
69,4,-0.19087551534175873,1.2065989971160889,0.0,0.12173257023096085,207,598
69,5,0.38175103068351746,1.160422682762146,0.0,0.12173257023096085,207,598
70,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,169,836
70,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,169,836
70,2,-0.5494487881660461,0.14068104326725006,0.0,0.0,200,694
70,3,-0.6598839163780212,1.802680492401123,0.0,0.0,471,624
70,4,-0.18814870715141296,1.9980806112289429,0.0,0.0,483,650
70,5,-0.5562657713890076,5.907369136810303,0.0,0.0,162,711
70,6,-0.038175102323293686,1.2210066318511963,0.0,0.12173257023096085,172,595
71,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,160,842
71,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,160,842
71,2,0.5494487881660461,0.14068104326725006,0.0,0.0,202,699
71,3,-0.6598839163780212,1.802680492401123,0.0,0.0,476,623
71,4,-0.18814870715141296,1.9980806112289429,0.0,0.0,498,640
71,5,-0.3872046172618866,3.0733413696289062,0.0,0.0,163,853
71,6,-0.15270040929317474,1.2120219469070435,0.0,0.12173257023096085,167,593
71,7,0.572626531124115,1.0790798664093018,0.0,0.12173257023096085,167,593
72,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,151,851
72,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,151,851
72,2,-0.6598839163780212,1.802680492401123,0.0,0.0,476,616
72,3,-0.18814870715141296,1.9980806112289429,0.0,0.0,507,633
72,4,-0.3872046172618866,3.0733413696289062,0.0,0.0,163,850
72,5,0.07635020464658737,0.15692688524723053,0.0,0.2434651404619217,234,671
72,6,0.010907172225415707,0.17417356371879578,0.0,0.2434651404619217,234,671
72,7,-0.15270040929317474,1.2120219469070435,0.0,0.2434651404619217,168,549
72,8,0.34357592463493347,1.172292709350586,0.0,0.2434651404619217,168,549
73,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,160,842
73,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,160,842
73,2,-0.5998944640159607,1.823521375656128,0.0,0.0,476,618
73,3,-0.18814870715141296,1.9980806112289429,0.0,0.0,495,635
73,4,-0.29040345549583435,3.0839943885803223,0.0,0.0,158,855
73,5,0.1567905992269516,0.15166829526424408,0.0,0.12173257023096085,177,800
73,6,0.6339793801307678,1.1946955919265747,0.0,0.2434651404619217,180,572
74,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,153,849
74,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,153,849
74,2,0.34357592463493347,0.3950369358062744,0.0,0.0,166,720
74,3,-0.07635020464658737,1.2192150354385376,0.0,0.0,151,619
74,4,-0.6598839163780212,1.802680492401123,0.0,0.0,470,625
74,5,-0.18814870715141296,1.9980806112289429,0.0,0.0,492,643
74,6,-0.3872046172618866,3.0733413696289062,0.0,0.0,153,860
74,7,0.18814872205257416,0.18200193345546722,0.0,0.12173257023096085,277,786
75,0,0.18814872205257416,0.18200193345546722,0.0,0.0,221,840
75,1,0.3054008185863495,0.5289697647094727,0.0,0.0,197,706
75,2,0.534451425075531,0.29570308327674866,0.0,0.0,197,706
75,3,-0.6598839163780212,1.802680492401123,0.0,0.0,455,637
75,4,-0.18814870715141296,1.9980806112289429,0.0,0.0,482,651
76,0,0.18814872205257416,0.18200193345546722,0.0,0.0,163,849
76,1,-0.6598839163780212,1.802680492401123,0.0,0.0,469,625
76,2,-0.18814870715141296,1.9980806112289429,0.0,0.0,486,643
77,0,0.20450946688652039,0.16340294480323792,0.0,0.0,162,846
77,1,-0.591714084148407,0.151502788066864,0.0,0.0,199,697
77,2,0.3054008185863495,0.5289697647094727,0.0,0.0,199,697
77,3,-0.6598839163780212,1.802680492401123,0.0,0.0,453,641
77,4,-0.18814870715141296,1.9980806112289429,0.0,0.0,473,655
78,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,152,850
78,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,152,850
78,2,-0.5494487881660461,0.14068104326725006,0.0,0.0,183,711
78,3,-0.6598839163780212,1.802680492401123,0.0,0.0,447,645
78,4,-0.18814870715141296,1.9980806112289429,0.0,0.0,474,655
78,5,0.1390664428472519,0.2217772901058197,0.0,0.12173257023096085,225,798
79,0,-0.6598839163780212,1.802680492401123,0.0,0.0,454,639
79,1,-0.18814870715141296,1.9980806112289429,0.0,0.0,478,654
80,0,0.18814872205257416,0.18200193345546722,0.0,0.0,154,837
80,1,-0.6598839163780212,1.802680492401123,0.0,0.0,458,636
80,2,-0.18814870715141296,1.9980806112289429,0.0,0.0,481,649
81,0,0.18133173882961273,0.2457406371831894,0.0,0.0,177,824
81,1,-0.5494487881660461,0.14068104326725006,0.0,0.0,190,701
81,2,-0.6598839163780212,1.802680492401123,0.0,0.0,453,642
81,3,-0.18814870715141296,1.9980806112289429,0.0,0.0,479,652
82,0,-0.553538978099823,0.2582116425037384,0.0,0.0,199,690
82,1,0.3244883716106415,0.5174803733825684,0.0,0.0,199,690
82,2,-0.7185099720954895,0.1839676946401596,0.0,0.0,155,686
82,3,-0.6598839163780212,1.802680492401123,0.0,0.0,469,627
82,4,-0.18814870715141296,1.9980806112289429,0.0,0.0,491,641
83,0,0.20996306836605072,0.2217773050069809,0.0,0.0,188,818
83,1,0.24541136622428894,0.46246278285980225,0.0,0.0,155,723
83,2,-0.5071834921836853,0.12985952198505402,0.0,0.0,155,723
83,3,0.36266347765922546,0.4914812743663788,0.0,0.0,170,706
83,4,-0.591714084148407,0.151502788066864,0.0,0.0,170,706
83,5,-0.6598839163780212,1.802680492401123,0.0,0.0,475,621
83,6,-0.18814870715141296,1.9980806112289429,0.0,0.0,486,644
84,0,0.26177212595939636,0.4534026086330414,0.0,0.0,170,708
84,1,-0.6598839163780212,1.802680492401123,0.0,0.0,463,625
84,2,-0.18814870715141296,1.9980806112289429,0.0,0.0,486,645
84,3,-0.3872046172618866,3.0733413696289062,0.0,0.0,150,861
85,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,156,846
85,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,156,846
85,2,-0.5998944640159607,1.823521375656128,0.0,0.0,470,625
85,3,-0.18814870715141296,1.9980806112289429,0.0,0.0,484,645
85,4,-0.3872046172618866,3.0733413696289062,0.0,0.0,161,849
86,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,153,849
86,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,153,849
86,2,-0.5317246317863464,0.1973678022623062,0.0,0.0,167,701
86,3,-0.6598839163780212,1.802680492401123,0.0,0.0,478,613
86,4,-0.18814870715141296,1.9980806112289429,0.0,0.0,486,641
86,5,-0.25359174609184265,1.3285024166107178,0.0,-0.2434651404619217,190,541
86,6,0.09816454350948334,0.2426692545413971,0.0,-0.12173257023096085,217,784
86,7,0.17996834218502045,0.19009481370449066,0.0,-0.12173257023096085,217,784
87,0,-0.5494487881660461,0.14068104326725006,0.0,0.0,174,705
87,1,-0.12543247640132904,2.0029959678649902,0.0,0.0,527,640
87,2,-0.29040345549583435,3.0839943885803223,0.0,0.0,165,851
87,3,-0.5562657713890076,5.907369136810303,0.0,0.0,174,711
87,4,0.16360758244991302,1.2985948324203491,0.0,-0.2434651404619217,186,558
87,5,0.061352845281362534,0.2093379944562912,0.0,-0.12173257023096085,236,780
87,6,0.13361285626888275,0.2746220529079437,0.0,-0.12173257023096085,262,768
88,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,174,828
88,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,174,828
88,2,0.04771887883543968,0.21286021173000336,0.0,0.0,201,824
88,3,-0.5317246317863464,0.1973678022623062,0.0,0.0,180,695
88,4,-0.5998944640159607,1.823521375656128,0.0,0.0,478,613
88,5,-0.5767167210578918,1.9677770137786865,0.0,0.0,427,679
89,0,0.06544303148984909,0.25345978140830994,0.0,0.0,210,839
89,1,-0.572626531124115,0.21254996955394745,0.0,0.0,187,703
89,2,0.3054008185863495,0.5289697647094727,0.0,0.0,187,703
89,3,-0.6598839163780212,1.802680492401123,0.0,0.0,456,636
89,4,-0.5767167210578918,1.9677770137786865,0.0,0.0,416,696
90,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,152,850
90,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,152,850
90,2,0.032721515744924545,0.25971898436546326,0.0,0.0,170,844
90,3,0.3244883716106415,0.5174803733825684,0.0,0.0,195,694
90,4,-0.572626531124115,0.21254996955394745,0.0,0.0,195,694
90,5,-0.6598839163780212,1.802680492401123,0.0,0.0,461,629
90,6,-0.5126370787620544,1.985434889793396,0.0,0.0,406,692
91,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,151,851
91,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,151,851
91,2,0.040901895612478256,0.25855690240859985,0.0,0.0,203,843
91,3,0.3054008185863495,0.5289697647094727,0.0,0.0,201,695
91,4,-0.534451425075531,0.29570308327674866,0.0,0.0,201,695
91,5,-0.5998944640159607,1.823521375656128,0.0,0.0,454,635
91,6,-0.5767167210578918,1.9677770137786865,0.0,0.0,410,694
92,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,175,827
92,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,175,827
92,2,-0.5494487881660461,0.14068104326725006,0.0,0.0,159,715
92,3,0.0,1.265231966972351,0.0,0.0,168,640
92,4,-0.6598839163780212,1.802680492401123,0.0,0.0,470,623
92,5,-0.5767167210578918,1.9677770137786865,0.0,0.0,403,687
92,6,0.05453586205840111,0.21121647953987122,0.0,-0.12173257023096085,257,787
93,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,162,840
93,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,162,840
93,2,-0.5494487881660461,0.14068104326725006,0.0,0.0,190,703
93,3,-0.6598839163780212,1.802680492401123,0.0,0.0,478,617
93,4,-0.38447779417037964,2.014181137084961,0.0,0.0,426,686
93,5,-0.3708438575267792,5.921901702880859,0.0,0.0,162,710
93,6,-0.49354955554008484,7.881354331970215,0.0,0.0,158,648
93,7,0.1104351207613945,0.37680837512016296,0.0,-0.6086628437042236,293,492
93,8,-0.04908227548003197,0.3895784914493561,0.0,-0.6086628437042236,293,492
93,9,0.061352845281362534,0.2093379944562912,0.0,-0.2434651404619217,349,671
93,10,-0.15815399587154388,1.2553083896636963,0.0,-0.12173257023096085,190,598
93,11,0.35584649443626404,1.2141603231430054,0.0,-0.12173257023096085,190,598
94,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,182,820
94,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,182,820
94,2,-0.553538978099823,0.2582116425037384,0.0,0.0,163,690
94,3,0.3054008185863495,0.5289697647094727,0.0,0.0,163,690
94,4,-0.5998944640159607,1.823521375656128,0.0,0.0,481,618
94,5,-0.12543247640132904,2.0029959678649902,0.0,0.0,522,633
94,6,-0.49082276225090027,3.1026833057403564,0.0,0.0,153,859
94,7,-0.7471413016319275,5.93025016784668,0.0,0.0,154,695
94,8,-0.013633965514600277,0.2177169770002365,0.0,-0.12173257023096085,177,771
94,9,0.07498680800199509,0.20485004782676697,0.0,-0.12173257023096085,177,771
95,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,154,848
95,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,154,848
95,2,-0.5494487881660461,0.14068104326725006,0.0,0.0,208,696
95,3,-0.5998944640159607,1.823521375656128,0.0,0.0,469,624
95,4,-0.18814870715141296,1.9980806112289429,0.0,0.0,465,648
95,5,-0.39265820384025574,3.1166279315948486,0.0,0.0,154,865
96,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,156,847
96,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,156,847
96,2,-0.5494487881660461,0.14068104326725006,0.0,0.0,208,706
96,3,-0.5998944640159607,1.823521375656128,0.0,0.0,461,632
96,4,-0.18814870715141296,1.9980806112289429,0.0,0.0,484,645
97,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,160,843
97,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,160,843
97,2,-0.5494487881660461,0.14068104326725006,0.0,0.0,177,717
97,3,-0.5998944640159607,1.823521375656128,0.0,0.0,483,621
97,4,-0.18814870715141296,1.9980806112289429,0.0,0.0,500,635
97,5,-0.3872046172618866,3.0733413696289062,0.0,0.0,162,850
98,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,172,830
98,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,172,830
98,2,-0.591714084148407,0.151502788066864,0.0,0.0,207,678
98,3,-0.18814870715141296,1.9980806112289429,0.0,0.0,515,641
98,4,-0.29040345549583435,3.0839943885803223,0.0,0.0,172,840
99,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,175,827
99,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,175,827
99,2,-0.5317246317863464,0.1973678022623062,0.0,0.0,187,690
99,3,-0.6598839163780212,1.802680492401123,0.0,0.0,469,622
99,4,-0.5126370787620544,1.985434889793396,0.0,0.0,401,688
99,5,0.06816982477903366,0.20721833407878876,0.0,0.12173257023096085,267,782
99,6,-0.013633965514600277,0.2177169770002365,0.0,0.12173257023096085,267,782
100,0,-0.07907699793577194,0.03688737004995346,0.0,0.0,183,819
100,1,-0.027267931029200554,0.08288732916116714,0.0,0.0,183,819
100,2,-0.572626531124115,0.21254996955394745,0.0,0.0,191,685
100,3,-0.6598839163780212,1.802680492401123,0.0,0.0,474,623
100,4,-0.5767167210578918,1.9677770137786865,0.0,0.0,413,690
100,5,0.016360757872462273,0.26126033067703247,0.0,0.12173257023096085,256,770
